ID,Text
I538_16,沒有，因為我現在的心情是平靜的，一切還是可以克服的。
C60_16,說好永遠的，不知怎麼就散了。最後自己想來想去也搞不清楚當初是什麼原因彼此分開。然後，你忽然醒悟，原來，感情是那麼脆弱。經得起風雨，卻經不起平凡；風雨同船，天晴便各自散了。
C7_13,在台灣生活很有幸福感，台灣人很善良很有包容心，最近兩個月有點焦慮，經歷一次較大的地震，因為在大陸沒有經歷過地震，還有國際局勢緊張，戰爭是很可怕的事
C232_13,這段時間的開心真的讓我感覺到滿滿的感恩，感謝身邊的每一個人，讓我更珍惜這些美好的時光！讓我心情愉快，每一天都能有美好的時光。
C268_13,每天很充實的生活，內心踏實安穩，家人都待我不錯，讓我感覺台灣是我另外一個家 。這塊土地上的人民友善，熱心互助，希望社會能如此長久美好
I542_16,在過去的兩個月裡，有好幾次我覺得想找人談談，特別是親密的朋友或家人。 談話的內容通常是關於我正在經歷的感受、面臨的挑戰，或是純粹分享故事來緩解我的心情。 我覺得從他人身上得到情緒上的支持和觀點是很重要的。 這些對話通常能讓我平靜下來，並鼓勵我繼續前進。
C278_16,離開家鄉後，可能會想念自己的父母、兄弟姐妹及朋友，特別是在傳統節日時，思鄉情緒更加強烈，育兒方式可能與中國有所差異，在教育孩子方面與丈夫或家人產生分歧。
V339_13,每天都過得很平淡自在，在家裡做平常會做的事情，偶爾會去運動公園散散步做做運動跟其他鄰居聊聊天，沒有較大的起伏變動。
C14_13,我很喜歡台灣第二故鄉，這裡風景優美、氣候宜人、人文豐富、國民素養很好。希望台灣能少在政治操作上浪費資源、多借鑑新加坡的經驗，為台灣人民謀福祉。
M621_13,我每天都很努力吧事情做好，我希望我身邊的人過得好，我一直往我的夢想前進，希望可以開創新的人生，希望有更多學習的機會
V367_16,我要跟我的一位好朋友說，謝謝你在我需要幫助的時候，一直幫忙我很多事情，感謝你總是陪著我度過很多不開心的日子，認識你是我人生中最美好的事情之一。
V457_13,越南勞工在台灣從事某些低薪、辛苦的工作，且大多數勞工的工作環境相對較差，這些工作往往帶有某些社會貶低意味，以及較差的福利待遇及更少的職場保障
P582_16,希望與能理解我感受的人交談。喜歡尋找一個人可以讓我感覺更好，從憂鬱和焦慮中恢復過來，可以鼓勵我對自己更有信心，不要過度思考那些尚未存在的事情
C189_16,媽媽，最近天氣變冷了，記得多穿一點衣服，不要著涼。你最近有去散步嗎？還是都在忙家裡的事情？我很想念我們一起吃飯聊天的時光，有空的話我們一起煮點你喜歡的菜，好嗎？還有，你最近睡得好嗎？如果有什麼需要我幫忙的，記得隨時告訴我。我知道你總是為我們操心，但也要記得照顧自己。你對我來說真的很重要，我希望你每天都能開開心心，健康平安。媽媽，我真的很愛你！
V481_16,媽，你最近過得還好嗎？有什麼不開心的事可以跟我說說，你做的飯菜是全世界最好吃的，這些都是我心裡最珍貴的記憶。
C128_13,工作很忙，明天很早就要起床，去市場上班，不過還好老闆很照顧我，工作這麼久，在台灣的生活也很穩定，也有朋友陪我，台灣真的很不錯，還好有過來
C279_16,朋友，謝謝你一直以來的陪伴和支持，無論我遇到什麼困難，你總是我的堅強後盾。我會繼續努力，也希望我們能一起度過更多美好的時光。未來無論走到哪裡，我都希望我們保持聯繫，繼續分享彼此的快樂與成長！
V325_16,"社工分享我的困擾，請幫忙幫助我
孩子跟他分享該做不該做叫他一次交易，希望未來不像我遇到那麼多困難
朋友出去逛逛聊天竟真正的依賴找了疼愛"
C157_16,老公，最近上班好累，客人都好奇怪，神經病好多，我想我以後還是在廚房好了，很難跟客人溝通，說也說不清楚，還會笑我，很討厭
I550_16,我會說現在到種種困難及人事物的障礙，不知道怎麼面對，要如何解決，希望對方給我加油，勇氣及解決方法，並告知隔天計畫要做的事情。
V385_16,爸爸不要在怕，我一個人在台灣很好，不要自責。我嫁的很好，我的老公都很好，會照顧家會照顧我，我們有時間會回家看你
C157_13,客人真的很奇怪，說話都說不清楚還要怪人，吃東西都吃的亂七八糟，還有人喜歡說奇怪的話，好的客人也有，但還是很辛苦，每天工作都好累，為了生活，算了
V492_13,在家庭中，著重關注婆媳關係。家庭成員在文化期望、語言和飲食方面存在差異。臺灣的傳統節日和習俗與越南不同，這常常給婆媳關係帶來壓力。
C30_16,高興、快樂以及聖靈果子中的喜樂，這些詞彙在其含意上是同義詞，當我們面對任何其中一個詞彙時令人太難以區分有什麼不同。例如，你對你女兒的婚禮感到快樂或是喜樂呢，朋友們，我不會花時間在分別這些詞彙含意上的差異。只要你有理由微笑，你就可以打賭上帝會支援的，從高興到歡樂，從喜樂到喜慶
V424_13,心情蠻好的，每天工作賺錢，讓自己覺得很好，可以讓自己的越南家人過好生活跟整修房子，希望賺到足夠的錢之後可以返鄉
C226_16,如果要跟某個人說話，我會想對家人說：「感謝你們一直以來的支持與陪伴，讓我在面對困難時有依靠。在未來的日子裡，希望我們都能健健康康，彼此鼓勵，一起創造更多美好的回憶。」
C54_16,想跟家鄉的爸媽說，雖然最近過得普普通通，有很想常常回去探親，一切都卡在沒有錢的關係，希望家人朋友都要平平安安，有時沒消息就是好消息
I566_16,想跟婆婆說，多虧婆婆，我台語才會進步這麼快，附近攤販賣菜的，我也都很熟悉了，偶爾跟他們買菜他們會多送。
V472_16,"媽，你最近有沒有好好休息？記得要多注意身體健康,如果你有什麼需要幫忙的，一定要告訴我，我會盡力幫你分擔"
C55_16,謝謝老師在論文上指點與協助，幫我克服難題離目標更近，謝謝老師給予生活上的建議，兼老師與朋友的關係，感謝老師就像朋友一樣相處。
C306_13,帶小孩累阿，工作也累阿，每天晚睡早起的，又重感冒...天氣又冷，不過快過年了，又開心、又傷心想見見家人朋友們
C291_13,還記得剛到台灣的時候，心情緊張又充滿期待，有些許不安，希望能盡快適應，跟鄰居親戚好友建立良好關係，雖然有挑戰，但是很多努力的過去了
C249_13,最近心境有些鬱悶，工作壓力和生活瑣事讓我感到些許疲憊，但也在尋找平衡的過程中，偶爾的寧靜時光讓我重新思考自己的方向，努力調整心態
C45_16,我時常在散步時跟自己內心對話，我覺得自己很感恩，雖然在台灣面對的人生課題很多，但相信我是宇宙眷顧的孩子，我並沒有挫折感，我還是很積極向上，我想對自己說，你辛苦了，你真的很優秀很棒，未來你要好好愛自己。
C25_13,我的心情有點壓抑，因爲自己在進修碩士，用在工作上的時間相對受限，無法配合出差對自己的仕途會有影響。也會考慮到自己小朋友是否有用功讀書，會督促他們不能一直看手機。為了讓小朋友能夠多運動，自己會陪著他們一起打籃球跳舞，運動完後特別的開心。
V477_16,"爺爺，你永遠是我最敬愛的人，我很珍惜有你在的每一天,不管有什麼事，我都會在你身邊陪著你，希望你開開心心的"
C138_16,跟阿弟說 阿弟辛苦你了 阿姐不在的日子都是你在家裡忙來忙去的，阿爸爸媽媽還好有你，阿姐我也很愛你的 
V389_13,感覺社會對我們新住民還是會排斥，但是跟其他國家比起來相對友善，會想介紹同鄉過來這邊，政府對我們也有很多地方在照顧幫忙我們
C156_13,天氣好冷，每天早上一早要起床上班，雖然辛苦，但過得還不錯，老闆也很照顧我，同事雖然都是阿姐，但也很親切，謝謝台灣給我不錯的生活
V444_13,終於找到了工作，心情既激動又感慨！這段時間的努力和等待終於有了回報，對於能夠開始這一段新的旅程，我感到非常期待和感恩。
I521_13,我心情很好，因剛好聖誕節來臨，帶兩個寶貝女兒到處去逛逛，看看聖誕裝飾，拍拍照，還有到處去吃美食看風景，這樣心情就會變得很好
C278_13,台語、客家話等方言讓我感到陌生，特別是在與長輩或地方人士溝通時，家務照顧孩子與家人相處的方式，進入職場幫助家庭分擔經濟壓力，但可能因為資格認證或語言差異。
P578_16,這取決於我在和誰說話，如果是像我這樣的新住民，我會說，要總是保持積極的態度，且看向生活中光明的一面。我們必須愛我們的家人和我們現在生活的國家。需要努力工作，這樣我們才能有經濟能力，而不需要過度依賴我們的丈夫。也要教導我們祖國的文化給孩子，並始終成為孩子和朋友好榜樣。
C241_16,本土黨派極端勢力為了“抗中”和所謂“反統戰”，鋪天蓋地地用扭曲、誇大、造謠的方式，攻擊和抹黑陸配族群。隨時都有人問我們是不是帶著任務來台灣，是不是要洗人口，是不是要讓父母來衝垮台灣健保（其實每年才60個名額啊，而且必須滿70歲）。我們只是因為愛情而來到台灣，而且35萬陸配只有15萬長居台灣，這種氛圍嚴重打擾到我們正常生活和心情。我們在台灣到底該如何自處？
C87_16,跟我老公吧，感謝他帶我回來台灣生活，也很在乎我是不是適應台灣，婆婆人也不錯，老公也對家庭蠻上心的，目前滿意這個台灣老公。
C218_13,台灣挺好的，生活很方便，交通很方便，什麼都很方便，唯一不好的地方是這兩年東西價格漲太多，消費不起了，工作薪水也沒有跟著物價完全漲起，來不到錢的
