ID,Text,Valence,Arousal
T0133,之後，可以尋求相關的解決方法，首先是提出醫療端所需要的事物，包含：轉出ICU後可能需要有人照護，因此需要看護的幫助，相關文件流程的簽署，是否有取代或是延後的方法，盡可能提供病患家屬幫助，使得病患可以順利的移轉也可以有效率的運用醫療資源。,4.875,2.375
T0134,緊接著是站在對方的角度思考，家屬在喪親之痛中，對於諸多不便的狀況之下可能會有比較負面的情緒，以及激動的情緒，如果再這樣的情境中，理當更平靜的面對以及說明原由，切勿以強硬的態度應對，讓病患家屬覺得我們是要趕走病人。,4.625,4.9
T0135,可以怎麼做首先，先聽取家屬的需求以及提出需求的原因，其實歸咎原因是因為患者本身未婚，再加上沒有可以貼近照顧的親友，偏偏又遇上長輩過世，以至於整個家庭無法有多餘的人力可以幫助。,3.8,2.75
T0136,自己的反應身為醫學生的自己其實不能夠代表發言，可能只能默默聽取老師們或護理師向病患家屬解釋的內容，但我想當下可能會是以拒絕的心態來應對這一類的問題，因為就醫療的狀態或是規範都不允許這類的理由佔床於ICU。,4.3,4.125
T0137,另外則是有一點的怒氣，因為之前在各科或是急診時，總是有訂不到ICU病床的經驗，如果不是危急狀況而占用病床，真正需要的人就無法使用應得的醫療資源，甚至可能造成生命危險。,3.75,6.375
T0138,當下的感受第一時間的感受是非常無奈，過去實習時，不乏學長姐與老師們分享國外的病房價格，都是非常驚人，台灣由於健保制度之下，總是給人非常廉價的感受，以至於覺得可以盡量使用資源。,3.875,4.8
T0139,描述事件病人由於病情惡化送入ICU照護，隨著時間推移，日漸有好轉的跡象，然而，病患由於未婚而多半的醫療決策都在兄弟姊妹身上，此時遭遇到母親病故，兄弟姊妹忙於處理後事無暇照顧，眼看著必須轉至普通病房，病患家屬提出是否可以延後轉出的請求，理由並非病情因素而是沒有人力照護。,3.625,4.4
T0140,並且去同理家屬的情緒，表示自己了解這樣可能沒有完全符合當初的期望，但就目前的末期醫療可能只能如此。,3.875,3.8
T0141,若是我的話可能也會這麼說，以及提到會有專門的安寧團隊幫助我們進行這個過程，更加以患者的感受為考量，而非治癒疾病為目的。,5.125,3.8
T0142,當時家屬提出疑問時住院醫師的回答是說確實可能會發生拔管後沒有立即死亡，若發生此種狀況的話會給予鎮靜藥物，讓他減緩痛苦。,3.625,3.0
T0143,在醫療資源的面向也占了床位，讓真正需要使用ICU、病房的病人資源限縮。,4.2,3.0
T0144,類似的病人之前也在普通病房遇過，病人腦部Cryptcoccus感染，也是失去意識戴氧氣面罩，但沒有立即死亡，家屬連抗生素都拒絕使用，病人仍然此狀態堅持了一個禮拜多，覺得對於這類在模糊地帶的病人似乎沒有比較好的方式達到他們想要的，只能在旁邊看著自己的親人受苦。,3.625,6.1
T0145,我的感受對於這件事也感到很無能為力，因為我們當初勸說患者走撤除的流程，主要的論點也是讓患者不要那麼痛苦，但現在撤除之後沒有立即死亡，但還是意識不清被束縛在床上，使用Venturi mask給氧，若家屬看到之後心裡應該也不好受，好像沒有達到當初所希望的「減少痛苦」的初衷，只是換另一種方式苟延殘喘而已，對家屬來說可能和當初的期望有落差，也和我們的說詞自相矛盾。,3.75,5.1
T0146,與家屬討論拔管的過程之中出現了拔管後仍不會立即死亡的問題，因為患者當初插管的考量是保護呼吸道，沒有呼吸衰竭的問題，預期本身的呼吸功能是可以的，有可能拔管後仍可以撐一段時間不會立即死亡。,4.125,3.375
T0147,一位肝癌末期的46歲男性因為吐血、解血便，在MICU插管做胃鏡，之後因為hepatic encephalopathy意識持續不佳，家屬一開始還抱持希望，曾經詢問之後意識是否有回復的可能，前來探視的肝內醫師也表示患者小孩還小，希望盡可能的幫忙，但後續病況遲遲沒有好轉，與家屬討論後決定進行安寧與維生撤除。,4.0,5.5
T0148,因此我覺得在倡導病患自主時，也應讓病患清楚理解自己的選擇，而這需要有充分的時間了解、思考。,5.5,2.75
T0149,病患也可能在需要自主選擇時不知道自己所選擇選項的真正含意是甚麼。,4.5,1.75
T0150,這些問題我們在倉促中很難解釋的周全，甚至可能因為我們的問題及問問題時的 語氣或自己對於問題的態度，在無形中暗示、牽引病患做出非他本意的選擇。,4.25,3.0
T0151,我們問他:「拔管若失敗是否要氣切」並請他點頭搖頭示意，但在如此困難的情況下，病患是否理解「氣切」是怎麼樣的一項處置?氣切之後呢會面臨什麼樣的包括照護 及經濟上的問題?氣切有什麼樣的優缺點?,4.0,4.7
T0152,近幾年醫界及政府開始提倡病人自主，在這個病患身上，醫療團隊也積極的尋問病患自身對於醫療計畫的態度與意願，然而在病患插管不能說話，且較重聽的情況下，溝通其實十分困難。,4.25,4.375
T0153,你可以怎麼做: 從這個病患的案例我的體悟是，每個人都應該未雨綢繆，在身體尚且健康的時候自己思考且不要忌諱與家人討論，若遇到較為危及的狀況，想要接受怎麼樣的處置，充分討論後的結論便是病患本人的意志，其家人也應尊重並協助在需要時正確表達。,6.0,3.4
T0154,你的反應為何: 後續經過了解後得知，這件事對病患妹妹造成了極大的壓力，再加之其婆家及其他兄弟同時也有照顧方面的需求，讓她疲於奔命，漸漸可以理解她對於未來病患的照護及負擔有所顧慮，也覺得自己一開始看待病患妹妹的方式有點片面而不客觀。,3.5,4.125
T0155,而妹妹在討論過程中情緒常常波動較大，後來甚至需要其丈夫推輪椅帶她前來加護病房，溝通上常需為照顧其情緒而中斷。,4.25,3.75
T0156,而若妹妹擔心需肩負病患照顧責任過於沉重無法負荷，哥哥自己還留有一點財產，也可以支付住照護機構所需的相關費用，做出違反病患意願的選擇在我看來有點殘忍。,3.625,5.5
T0157,你的感受為何(使用情緒詞彙): 一開始接觸會覺得，病患本身既然意識清楚，且有拔管若失敗則做氣切繼續接受治療的意願，那麼家屬也應尊重其決定。,5.25,4.2
T0158,起初與患者溝通，患者自己偏向選擇若拔管失敗則做氣切，然妹妹則因擔心醫療及照顧費用的問題，怕哥哥自己的存款不夠支付後續費用，也擔心照顧責任及負擔自己無法承擔，傾向拔管若失敗就不 再做積極治療。,3.7,4.3
T0159,病患的key person是他的妹妹，中午會客時段與其討論是否要讓患者做氣切時，情緒較為激動，常常講一講情緒崩潰哭倒在角落，且一直無法下決定。,3.25,5.8
T0160,病患本身雖意識清楚，然因插管不能說話，且有重聽的問題，溝通不方便，需用書寫方式，請病患閱讀後點頭或搖頭表示意見。,5.0,1.625
T0161,因插管的時間也不短了，在繼續治療一段時間後病患狀況較為穩定後，便要開始與病患及其家屬討論是否嘗試再次拔管的問題，以及第二次拔管若仍失敗，是否要做氣切?或就順其自然，不再插管及積極治療。,4.125,3.9
T0162,說到底，太太想要的是一個對自己先生病況如何的答案，例如他會很在意腦波檢查的結果，甚至在得知腦波圖無法進一步給予確切的醫療診斷時，要求進一步的影像學檢查，我們也是給予尊重，而不是逕自的拒絕，同時誠實地告知家屬這類病人的預後，不讓家屬抱持不確切的希望，但又給予之後照護的方向，例如長照機構的相關消息，以及可以尋求的醫療資源，而非只是想逃避照護的責任，認為轉出病人後就沒有我們的事了，再加上社工老師及院方相關輔導小組的介入，這在在都會降低家屬對我們的不信任，也能減少往後需要法律途徑介入的可能。,5.625,3.0
T0163,3.醫療方的反應為何/我們可以怎麼做我們盡力去照護病人的各式臨床狀況，給予他最好的醫療處置，雖然心底知道長時間缺氧的患者預後反應不佳，但仍耐心去處理患者的各式臨床症狀，面對家屬的質疑，給予有邏輯的醫學解釋，並重複確認家屬是否能理解我們的選擇與困境。,6.25,3.0
T0164,2.感受如何當下我感到有點緊張且對病患太太的處境感到有點難過感到緊張的原因是因為太太咄咄逼人的態度，雖然他尚且維持基本的禮貌，但對每一項醫療處置的質疑，還是會多少讓身為醫療方的我們感到不舒服，另一方面，我知道太太對醫療處置以及其預後狀態的不了解，所以可以同理她的焦慮情緒，她極其想為自己先生找一絲希望的行為，讓我看到我們醫療能力有其極限，並對她的經歷感到難過。,3.5,4.875
T0165,自己先生的每一個臨床表現都會想要醫護給她一個解釋，並會質疑醫療方給予的醫療建議，例如她一直要求將她的先生轉至神經相關科別作治療，希望能處理腦的問題，不能理解為什麼心血管相關問題已經解決還要留在CCU，並提到尋求second opinion的想法，語氣上是急促且略帶不耐煩。,3.875,6.5
T0166,患者在術後意識狀態沒有改善，因為搶救期間腦部缺氧而有不可逆的腦傷，以不間斷的seizure表現，患者的妻子對於這樣的結果感到十分焦慮。,3.625,6.4
T0167,經救護車送至本院急診，EKG呈現VT/Vf故去顫，懷疑是AMI於是接受PCI，並於術後收治CCU。,4.5,3.5
T0168,我的反應我認為每一位醫師都是會為每一位患者著想，盡力的去幫助每一位患者，但是當他的腦部損傷已經不可逆，且可能不會醒時， 依賴呼吸器維生對於患者本身的人生幫助並不大，加上後續對患者的長期照護會對一個家庭有沈重的負擔，加上醫師都是盡力的去維持患者的生命且觀察他們臨床上的變化，也因此管貫中藥當然是家屬的選擇，但應該要討論灌食的次數與時間，也認為要他們考慮簽署 DNR並不代表放棄治療，而是希望家屬 可以思考當再次出現危及生命的心律時，是不是還要進行侵入性的急救（壓胸，電擊等），因為患者的腦部損傷已經不可逆，再次進行急救對我來說不是治療，而是延長死亡的過程。,4.125,5.0
T0169,我的感受當下我的感受認為家屬的反應令我反感與憤怒，根據我們所學習到的，腦部缺氧的時間超過 10分鐘，他 CPR的時間長達接近一個半小時， 加上電腦斷層的報告也提及有嚴重的缺氧，老師在跟患者家屬說明時也盡量沒有以專有名詞去解釋，老師也是希望他們可以預先考慮 DNR的決定，因為患者可能後來都需要依賴呼吸器維生，會診神經內科後醫師也認為難以甦醒，但是家屬仍堅持管貫中藥，認為我們對於患者的情況判定難以甦醒，那他們會以他們的方式，但是卻造成醫護人員難以評估 GI bleeding的情形，當下我認為既然不相信醫師的判定，那何須留在加護病房治療，他們可以考慮給中醫師做直接的照護，後來甚至要求針灸，我想 雖說中醫的治療對於一般疾病有緩解，但是對於長時間缺氧腦損傷的 大腦幫助應該相當有限，我認為家屬們經過醫師的專業判定與講解後，不願接受並使用偏方治療，加上口氣不好，令我覺得生氣和不解。,2.75,7.125
